id_compra;numero_controle_pncp;numero_processo;lei_14133;uasg;sigla_campus;unidade_nome;modalidade;objeto;responsavel_declaracao;cargo_declaracao;responsavel_ratificacao;cargo_ratificacao;valor_estimado;valor_homologado;situacao;data_publicacao;amparo_legal_nome;origem_master
15844806000012016;;23347000404201653;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: A importância é inferior ao limite estabelecido pelo artigo 24, inciso II, da Lei 8666/93, enquadrando-se como dispensa.;SHERON LYS BARBOSA GREFFE RODRIGUES;Coordenação de Materiais;;;3480.0;0;;2016-01-14;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000022016;;23347001002201676;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: A importância é inferior ao limite estabelecido pelo artigo 24, II da Lei 8666/93, sendo dispensa a licitação.;SHERON LYS BARBOSA GREFFE RODRIGUES;Coordenação de Materiais;;;387.2;0;;2016-01-21;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000032016;;23347003163201602;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Justifica-se pela situação de urgência, tendo em vista o risco de algum dano ao patrimônio decorrente do destelhamento.;SHERON LYS BARBOSA GREFFE RODRIGUES;Coordenação de Materiais;;;3282.2;0;;2016-02-24;Fundamento Legal: Art. 24º, Inciso IV da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000042016;;23347006177201670;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Ocorrência de fatos imprevisíveis cuja reparação deve ser imediata, consoante com o disposto no art. 24, I, da Lei 8666/93;DIONNY ANTONIO HEREDIA;Coordenador de Materiais;;;14890.0;0;;2016-05-23;Fundamento Legal: Art. 24º, Inciso I da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000052016;;23347014460201675;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Visando atender a necessidade de uso de Gás Liquefeito de Petróleo (GLP) na copa dos servidores.;DIONNY ANTONIO HEREDIA;Coordenador de Materiais;;;748.0;0;;2016-07-20;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000062016;;23347021488201669;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Rescisão Unilateral Contrato nº 09/2015, 23347024858201610 e não finalização do pregão 02/2016, 23347010739201680.;ALESSANDRA DE MELO LIMA MARQUES;Diretora de Administração;HILDA RIBEIRO ROMERO;Diretora Geral;50100.0;0;;2016-11-01;Fundamento Legal: Art. 24º, Inciso IV da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844807000022016;;23347001973201616;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;INEXIGIBILIDADE;Justificativa: Tendo em vista tratar-se de gênero fornecido exclusivamente por uma empresa, a despesa poderá ser inexigível de licitação;SHERON LYS BARBOSA GREFFE RODRIGUES;Coordenação de Materiais;;;8000.0;0;;2016-03-01;Fundamento Legal: Art. 25º, Inciso I da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844807000032016;;23347.004429.2016;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;INEXIGIBILIDADE;Justificativa: Valor de pequeno vulto. Trata-se de empresa pública criada pelo poder executivo federal especificamente para o objeto.;ALESSANDRA DE MELO LIMA MARQUES;Diretora de Administração;;;5000.0;0;;2016-03-07;Fundamento Legal: Art. 25º, Inciso I da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844807000052016;;23347012476201643;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;INEXIGIBILIDADE;Justificativa: A contratação direta se torna obrigatória, haja vista a impossibilidade da realização de competição.;DIONNY ANTONIO HEREDIA;Coordenador de Materiais;;;325.17;0;;2016-07-12;Fundamento Legal: Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000012017;;23347010792201761;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Proteção elétrica de todo o campus encontra-se vulnerável.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;1680.0;0;;2017-04-19;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000022017;;23347014583201797;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Suprir uma demanda do interesse da Administração Pública.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;3110.0;0;;2017-06-20;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000032017;;23347019364201702;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Necessidade de manutenção dos bebedouros.;HILDA RIBEIRO ROMERO;Diretora Geral;;;5290.0;0;;2017-08-01;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000042017;;010565268/2017-11;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Justificativa constante do processo, apresentada pelo requisitante.;ALESSANDRA DE MELO LIMA MARQUES;Diretora Geral em Exercício;;;6642.5;0;;2017-09-18;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000062017;;010565271/2017-81;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Justificativa constante no processo, apresentada pelo requisitante.;ALESSANDRA DE MELO LIMA MARQUES;Diretora Geral em Exercício;;;2900.0;0;;2017-09-29;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000072017;;01056520066201729;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Necessidade de garantir o abastecimento do sistema de água potável do campus.;ALESSANDRA DE MELO LIMA MARQUES;Diretora Geral em Exercício;;;3500.0;0;;2017-10-09;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000082017;;23347010792201761;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: A proteção elétrica de todo o campus encontra-se vulnerável.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;3200.0;0;;2017-04-19;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000092017;;01056520250201722;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Atender as demandas necessárias para continuidade do Projeto FABLAB.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;3108.06;0;;2017-12-19;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844807000012017;;23347012724201737;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;INEXIGIBILIDADE;Justificativa: Licenciamento (Seguro Obrigatório 2017) dos veículos oficiais do IFMS - Campus Aquidauana.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;209.46;0;;2017-06-09;Fundamento Legal: Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000012018;;23347005978201880;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Segurança das instalações do campus.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;6300.0;0;;2018-05-15;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000022018;;23347008689201832;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;ALESSANDRA DE MELO LIMA MARQUES;Diretora de Administração;;;4360.0;0;;2018-07-10;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000032018;;23347006372201861;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Atender às necessidades do campus, pois não estavam previstas competições desportivas.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;2700.0;0;;2018-05-25;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000042018;;23347006440201892;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Para atender às necessidades do IFMS.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;4100.0;0;;2018-06-05;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000052018;;23347006373201814;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Atender às necessidades do campus Aquidauana.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;840.0;0;;2018-05-24;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000062018;;23347008136201880;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Por serem itens específicos e de sua necessidade para o campus.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;5132.0;0;;2018-06-20;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000072018;;23347009142201854;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Atender às demandas da CEREL - AQ.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;380.0;0;;2018-07-02;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000082018;;23347011864201879;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Para que os cursos sejam realizados no campus.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;10732.77;0;;2018-08-07;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000092018;;23347012062201886;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Atender as necessidades de manutenção dos ares condicionados do campus.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;5050.0;0;;2018-08-27;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000102018;;23347008136201880;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Por serem itens específicos e de suma necessidade para o campus.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;5132.0;0;;2018-06-20;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000112018;;23347011918201804;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Necessidade em atender ao projeto IF MAKER.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;17499.99;0;;2018-09-19;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000122018;;23347015050201811;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Urgência em atender à solicitação dos Bombeiros.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;720.8;0;;2018-09-04;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000132018;;23347015862201859;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Pela necessidade e especificidade dos materiais.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;9000.0;0;;2018-09-27;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000142018;;23347016189201874;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Pela especificidade do objeto a ser adquirido.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;17256.9;0;;2018-10-04;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000152018;;23347016279201865;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Pela especificidade dos materiais a serem adquiridos.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;4138.8;0;;2018-10-05;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000162018;;23347016379201891;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Pela especificidade dos materiais a serem adquiridos.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;5445.0;0;;2018-10-08;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000172018;;23347016484201821;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Justifica-se pela necessidade em atender a demanda em tempo hábil.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;16754.0;0;;2018-10-09;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000182018;;23347017364201841;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Atender as demandas do apoio didático e eventos do IFMS;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;6495.44;0;;2018-11-08;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000192018;;23347016846201883;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Justifica-se pela necessidade em atender às demandas de ensino.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;7740.0;0;;2018-10-25;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000202018;;23347017511201882;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Para atender as demandas do IF MAKER do campus Aquidauana.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;1800.0;0;;2018-10-29;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000212018;;23347017753201876;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Para atender as demandas do IF MAKER do campus Aquidauana.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;4673.9;0;;2018-10-31;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000222018;;23347017864201882;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Necessidade de segurança dos laboratórios do campus.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;14069.53;0;;2018-11-01;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000232018;;23347018077201858;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Atender as demandas urgentes de manutenção dos ares condicionados do campus Aquidauana.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;1830.0;0;;2018-11-06;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000242018;;23347018084201850;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Urgência em proporcionar qualidade no ambiente de aulas práticas no galpão de edificações.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;12100.0;0;;2018-11-06;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000252018;;23347014208201828;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Atender as demandas do ensino;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;17493.0;0;;2018-11-06;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000262018;;23347018257201830;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Atender as demandas de manutenção predial e também para aulas de edificações.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;4690.3;0;;2018-11-08;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000272018;;23347018314201881;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Serviço específico e com valor enquadrado no decreto 9412.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;6479.05;0;;2018-11-08;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844807000012018;;01056520182201851;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;INEXIGIBILIDADE;Justificativa: Licenciamento (Seguro Obrigatório 2018) dos veículos oficiais do IFMS - Campus Aquidauana.;HILDA RIBEIRO ROMERO;Ordenadora de Despesa;;;140.51;0;;2018-02-19;Fundamento Legal: Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844807000022018;;23347006286201859;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;INEXIGIBILIDADE;Justificativa: Evitar a paralisação do fornecimento do referido serviço;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;ANA LUCIA CABRAL;Ordenadora de Despesas em Exercício;50000.0;0;;2018-05-24;Fundamento Legal: Art. 25º, Caput da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844807000032018;;23347018039201803;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;INEXIGIBILIDADE;Justificativa: Por se tratar da única empresa que realiza a capacitação.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;ALESSANDRA DE MELO LIMA MARQUES;Gestora Financeira;9471.97;0;;2018-11-05;Fundamento Legal: Art. 25º, Inciso I da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000012019;;23347001715201982;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Pela natureza e urgência do serviço.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;3460.0;0;;2019-02-04;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000022019;;23347019709201981;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA DE LICITAÇÃO;Justificativa: Aquisição de produtos e/ou serviços com valor inferior a R$ 17.600,00;MARCILIO MOTA DE DEUS SOUZA;Coordenador de Materiais;;;0;0;;2019-11-01;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000032019;;23347.013325.2019;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: O valor da presente contratação enquadra-se no art. 24, II.;HILDA RIBEIRO ROMERO;Ordenadora de Despesa;;;1300.0;0;;2019-07-22;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000042019;;23347.004777.2019;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: A presente contratação enquadra-se na hipótese de dispensa de licitação conforme art. 24, II, da lei 8.666.;HILDA RIBEIRO ROMERO;Ordenadora de Despesa;;;2600.0;0;;2019-07-29;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000052019;;23347.012582.2019;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: XXII - contratação de fornecimento ou suprimento de energia elétrica e gás natural com concessionário, permissionário.;MARCILIO MOTA DE DEUS SOUZA;Assistente em Administração;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;350000.0;0;;2019-08-29;Fundamento Legal: Art. 24º, Inciso XXII da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000062019;;23347011608201962;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Dispensa de procedimento licitatório com base no art. 17 da Lei nº 12.512/2011.;MARCILIO MOTA DE DEUS SOUZA;Coordenador de Materiais;ANA LUCIA CABRAL;Ordenadora de Despesas Substituta;65457.6;0;;2019-09-24;Fundamento Legal: Art. 17º da Lei nº 12.512 de 14/10/2011.;LEG_E5
15844806000082019;;23347018612201951;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Enquadra-se na hipótese de dispensa do art.24,II, da lei 8.666/93, com valores atualizados pelo decreto nº 9412/2018;ANA LUCIA CABRAL;Ordenadora de Despesa Substituta;;;17581.86;0;;2019-09-27;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000092019;;23347019709201981;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Procedimento de Cotação Eletrônica 11/2019 foi cancelado pois todos os lances foram maiores que o estimado.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;7576.08;0;;2019-12-05;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000102019;;23347.019812.2019;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: O valor da contratação se enquadra na hipótese de dispensa de licitação do Art. 24º, Inciso II da Lei nº 8.666/93.;HILDA RIBEIRO ROMERO;Odenadora de Despesa;;;390.0;0;;2019-10-23;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000112019;;23347020830201956;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Aquisição de produtos e/ou serviços com valor inferior a R$ 17.600,00;MARCILIO MOTA DE DEUS SOUZA;Coordenador de Materiais;;;5716.66;0;;2019-11-08;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000122019;;23347022026201910;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Particularidade da natureza do objeto.;APARECIDO AMORIM RAMOS;Ordenador de Despesas Substituto;;;3710.0;0;;2020-01-21;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844807000012019;;23347001859201939;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;INEXIGIBILIDADE;Justificativa: Pois apenas uma empresa é responsável pelo recebimento de licenciamento.;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;50.13;0;;2019-02-12;Fundamento Legal: Art. 25º, Inciso I da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844807000022019;;23347001859201939;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;INEXIGIBILIDADE;Justificativa: Existência de única empresa de seguro obrigatório de veículos;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;;;49.57;0;;2019-02-12;Fundamento Legal: Art. 25º, Inciso I da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000012020;;23347024362201999;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Dispensa de procedimento licitatório com base no art. 17 da Lei nº 12.512/2011.;SUZY TAKAYA;Tecnóloga em Gestão Pública;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;55136.0;0;;2020-05-18;Fundamento Legal: Art. 17º da Lei nº 12.512 de 14/10/2011.;LEG_E5
15844806000022020;;23347001016202076;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Necessidade de reparo em condicionadores de ar do bloco de Ensino do IFMS Campus Aquidauana antes do início do ano letivo.;APARECIDO AMORIM RAMOS;Ordenador de Despesas Substituto;;;10500.0;0;;2020-01-30;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000032020;;23347001105202012;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Por se tratar de compra de pequeno valor e pela especificidade do objeto.;ANA LUCIA CABRAL;Diretora Geral em Exercício;;;7650.0;0;;2020-03-31;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000042020;;23347005401202092;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Para evitar danos às placas solares ou possíveis acidentes, causando prejuízos à Administração.;HILDA RIBEIRO ROMERO;Diretora Geral;;;992.0;0;;2020-03-27;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
15844806000062020;;23347007956202079;False;158448;AQ;INST.FED.DE ED.,CIENT.E TEC.DE MS/C.AQUIDAUAN;DISPENSA;Justificativa: Necessidade de garantir a segurança alimentar e nutricional dos estudantes em período de pandemia de coronavírus.;MARCILIO MOTA DE DEUS SOUZA;Coordenador de Materiais;HILDA RIBEIRO ROMERO;Ordenadora de Despesas;15725.14;0;;2020-08-24;Fundamento Legal: Art. 24º, Inciso II da Lei nº 8.666 de 21/06/1993.;LEG_E5
